title,url,date,press,content
[마켓포인트]코스피 주간 개인 순매수 1위 '코스맥스',https://n.news.naver.com/mnews/article/018/0003481892?sid=101,2016.02.21.,이데일리,"[이데일리 안혜신 기자]








화면번호 2671
안혜신 (ahnhye@edaily.co.kr)
▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스 
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀 
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"코스피 5.51p(0.29%) 내린 1908.71, 원/달러 환율 1.9원 오른 1233.0원 개장",https://n.news.naver.com/mnews/article/008/0003635850?sid=101,2016.02.24.,머니투데이,"[머니투데이 송선옥 기자] 24일 유가증권시장, 서울 외환시장 개장. 
['생존 재테크' 백과사전 ""재테크를 부탁해"" ]
[부자들에게 배우는 성공 노하우 '줄리아 투자노트'  ]
[내 삶을 바꾸는 정치뉴스 'the 300']
[오늘 나의 운세는? '머니투데이운세' ]
[아찔한 girl~ 레이싱모델 핫포토 ]
송선옥 기자 oops@mt.co.kr
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
"코스피, 7.40p(0.39%) 오른 1916.24 마감",https://n.news.naver.com/mnews/article/003/0007049811?sid=101,2016.02.19.,뉴시스,"【서울=뉴시스】 이성진 인턴기자 = 19일 코스피지수는 전일보다 7.40포인트(0.39%) 오른 1916.24에 장을 마감했다.
 smbaww@newsis.com
★ 세상에 이런일이 -  데이트 중 딴 남자 연락…극장서 여친 폭행 
★ 오늘의 핫 포토 -  공룡 몸 속에 마약이… 
★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요
★ 손 안에서 보는 세상, 모바일 뉴시스
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
"<생생코스피>우진, 주당 200원 현금배당 결정",https://n.news.naver.com/mnews/article/016/0001000240?sid=101,2016.02.23.,헤럴드경제,"우진은 보통주 1주당 200원의 현금 결산배당을 결정했다고 23일 공시했다.
시가배당율은 2.7%이며 배당금총액은 34억7200만원이다.
겨드랑이, 착색된 피부톤 밝게 하려면..
김현주 이미연 냉부 등...215억원에 중국 자본 품으로
[글로벌 인재들의 필수 역량, SKEC 영어글쓰기대회]
 
[주니어 영어 신문의 가장 효율적인 학습 서비스]
[헤럴드경제]
 
[SUPERICH]
 
[REAL FOODS]
 
[헤럴드증권방송]
 
[HOOC]
- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
‘1860선도 위협’…코스피 바닥은 어디,https://n.news.naver.com/mnews/article/016/0000991149?sid=101,2016.02.11.,헤럴드경제,"[헤럴드경제= 박영훈 기자] 설 연휴를 마치고 개장한 국내 증시가 2%넘는 낙폭을 보이며, 1860선까지 위협을 받고 있다.
11일 오후 1시 51분 현재 코스피 지수는 전거래일 대비 55.52포인트(2.89%)내린 1,862.27를 나타내고 있다. 지수는 전 거래일보다 45.11포인트(2.35%) 내린 1,872.68로 출발해 우하향 곡선을 그리며 장중 1,860선으로 후퇴하기도 했다.
일본 증시를 중심으로 한 글로벌 증시의 급락세와 북한의 미사일 발사에 이은 개성공단 가동 중단 등 설 연휴 기간 발생한 악재가 한꺼번에 분출되며 추가 하락 우려감이 고조되는 양상이다.
전문가들 사이에는 코스피가 당분간 저점을 다지는 가운데 미국 금리 인상 지연 등을 발판삼아 소폭 반등에 나설 것이라는 견해가 지배적이다. 
대신증권은 설 연휴 기간에 누적된 글로벌 악재로 코스피가 단기적으로 충격을 받겠지만 1,850선에서 지지를 받을 것이라고 예상했다. 이경민 연구원은 “밸류에이션(평가가치)상 중요 지지권인 1,850선 이탈 가능성은 낮다”며 “글로벌 경기침체와 유럽발 금융 부실이 현실화될 가능성은 높지 않고, 한국 증시에는 환율 효과라는 차별화 포인트가 유효하기 때문”이라고 진단했다.
이 연구원은 “코스피의 저점테스트 가능성과 차별화 포인트를 동시에 고려한 전략이 필요한 시점”이라며 “낮은 변동성과 환율효과 측면에서 교집합 영역에 위치한 자동차·부품에 대한 관심을 높여갈 필요가 있다”고 조언했다.
 








[사진=게티이미지]
김광현 유안타증권 연구원은 “여전히 높은 국내 증시의 밸류에이션 장점(메리트)을 고려했을 때 지수 급락이 지속될 가능성은 낮다”고 말했다.
하지만 다른 한편에서는 코스피의 지지선을 더 낮게 보는 의견도 있다. 김대준 한국투자증권 연구원은 “지금 수준에서는 1,800선에서 등락을 반복하는 모습이 나타날 가능성이 크다”며 “시장의 불확실성이 큰 만큼 하방 압력이 강하게 나타날 것”이라고 말했다. 그는 “다만 지수가 1,800선 이하로 밀려난다는 것은 글로벌 약세장 진입을 의미하는 것인데 옐런 의장의 발언과 3월 FOMC 기대감 등을 감안하면 극단적인 급락세를 전망할 정도로 비관적이지는 않다”고 덧붙였다.
park@heraldcorp.com
겨드랑이, 착색된 피부톤 밝게 하려면..
김현주 이미연 냉부 등...215억원에 중국 자본 품으로
[글로벌 인재들의 필수 역량, SKEC 영어글쓰기대회]
 
[주니어 영어 신문의 가장 효율적인 학습 서비스]
[헤럴드경제]
 
[SUPERICH]
 
[REAL FOODS]
 
[헤럴드증권방송]
 
[HOOC]
- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
"코스피, 외국인 매수세 유입… '강보합'",https://n.news.naver.com/mnews/article/417/0000162379?sid=101,2016.02.19.,머니S,"본문 이미지 영역








코스피 시황. /사진=머니위크 DB
코스피지수가 외국인의 매수세가 유입되며 강보합을 기록했다.
19일 한국거래소에 따르면 이날 코스피지수는 전 거래일보다 7.4포인트(0.39%) 상승한 1916.24에 장을 마감했다.
전날 뉴욕증시는 국제유가가 혼조세를 보이고 최근 지수 상승에 따른 차익실현 매물이 나오면서 하락했다. 이 여파로 약세로 출발한 코스피지수는 장중 1900선에서 등락을 반복했다. 다만 외국인이 오후들어 매수세를 확대하며 지수 상승을 견인한 것으로 풀이된다.
이날 거래량은 3억722만주로, 거래대금은 3조8253억원으로 잠정 집계됐다.
투자주체별 동향을 살펴보면 외국인이 1723억원 순매수한 가운데 기관과 개인은 각각 689억원, 1784억원 매도 우위를 보였다. 프로그램매매는 차익거래에서 103억원의 순매도가, 비차익거래에서 1528억원의 순매수가 발생했다.
업종별로는 혼조세를 보였다. 의료정밀이 3% 이상 올랐고 종이목재, 화학, 의약품, 전기가스업 등도 1% 안팎으로 상승했다. 반면 섬유의복, 금융업, 보험은 2% 안팎으로 하락했고 철강금속, 전기전자, 유통업 등도 약세를 보였다.
환율 수혜 기대감으로 자동차주가 강세를 보였다. 엔화의 가치가 상승세를 이어가면서 국내 자동차업체의 수출 경쟁력이 일본 자동차 업체보다 커질 것이라는 기대감에 현대차, 기아차, 쌍용차 등이 동반 상승했다. 
시가총액상위권 종목들은 등락이 엇갈렸다. SK텔레콤이 국내 최초로 '4중 안테나 기술'(4T4R: 4 Transmitter 4 Receiver)을 상용망에 적용한다는 소식에 상승세를 보였고 강원랜드는 구형 기계를 신형으로 지속 교체하면서 고성장세를 이어갈 것이라는 증권사의 분석에 2% 가까이 올랐다. 
LG디스플레이는 유기발광다이오드(OLED) TV 시장 성장 기대감에 힘입어 2% 이상 상승했다. 롯데케미칼, LG전자, 고려아연 등도 강세였다. 
반면 삼성화재가 지난해 4분기 실적 부진과 성장 둔화 우려에 7% 가까이 하락했고 NAVER는 올해 실적이 개선될 것이라는 증권사의 분석에도 불구하고 약세를 보였다. 삼성물산, SK하이닉스, LG생활건강, KB금융 등도 1% 내외로 하락했다.
개별종목으로는 유동성 위기를 겪은 현대상선이 현정은 현대그룹 회장 등이 참여하는 300억원 규모의 유상증자 결정에 힘입어 8% 이상 상승했고 사조대림은 지난해 실적 개선 소식에 5% 이상 상승하며 거래를 마쳤다.
이날 상승 종목 수는 481개를 기록했고 하락 종목 수는 303개를 기록했다.
한편 이날 KRX금시장에서 순금현물은 전 거래일보다 930원(1.98%) 상승한 그램(g)당 4만7950원에 거래를 마쳤다.
실시간 재테크 경제뉴스
│
창업정보의 모든 것

장효원 기자 specialjhw@mt.co.kr

<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니위크, 무단전재 및 재배포 금지>"
"<생생코스피>이수화학, 작년 영업익 1766만원…흑자전환",https://n.news.naver.com/mnews/article/016/0001001135?sid=101,2016.02.24.,헤럴드경제,"이수화학은 지난해 연결 영업이익이 1766만원으로 전년대비 흑자전환했다고 24일 공시했다.
매출액은 1조4712억2920만원으로 20.5% 줄었고 당기순손실이 546억6417만원으로 적자 감소했다.
겨드랑이, 착색된 피부톤 밝게 하려면..
김현주 이미연 냉부 등...215억원에 중국 자본 품으로
[글로벌 인재들의 필수 역량, SKEC 영어글쓰기대회]
 
[주니어 영어 신문의 가장 효율적인 학습 서비스]
[헤럴드경제]
 
[SUPERICH]
 
[REAL FOODS]
 
[헤럴드증권방송]
 
[HOOC]
- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
코스피 연일 폭락 '대책없나?',https://n.news.naver.com/mnews/article/421/0001885464?sid=101,2016.02.12.,뉴스1,"(서울=뉴스1) 임세영 기자 = 북한 개성공단 조업 전면 중단 이틀째로 코스피와 코스닥이 하락 출발한 12일 오후 서울 중구 KEB하나은행 본점 딜링룸 전광판에 코스피 지수가 25.51포인트 떨어진 1,836.03을, 코스닥 지수가 34.10포인트 떨어진 613.59를 나타내고 있다. 2016.2.12/뉴스1
seiyu@news1.kr
▶ 뉴스1 100% 무료 만화 서비스 오픈!!
[© 뉴스1코리아(
news1.kr
), 무단 전재 및 재배포 금지]"
"‘극도의 불안감’…코스피, 바닥은 어디인가?",https://n.news.naver.com/mnews/article/016/0000991735?sid=101,2016.02.12.,헤럴드경제,"[헤럴드경제= 박영훈 기자] 국내 증시가 역대 최악의 한해를 맞고 있다. 설 연휴가 끝나자 마자, 대내외 악재가 한꺼번에 쏟아지면서 코스피 지수가 연일 하락하는 등 불안 심리가 더욱 가중되고 있다. 지난 11일 3년 9개월래 최대 낙폭을 기록했던 코스피 지수는 12일 장초반에도 추가 하락세를 이어가며, 우려감을 더욱 키우고 있다.
상황이 이처럼 급변하자 “코스피 1850 지지선”에서 이제는 “1800선까지 추가하락을 염두해야 한다”는 경계론이 힘을 얻는 분위기다. 








KDB대우증권은 세계 증시가 순환적인 약세장에 접어들었다고 진단하면서 코스피 역시 박스권에서 이탈해 하락할 수 있다고 예상했다. 김학균 연구원은 “최근 세계 증시 전반에서 나타나는 조정은 강세장에서의 일시적 반락으로 보기에 강도가 너무 강하다”며 “조정 강도로만 보면 2009년 이후 진행된 세계 증시의 강세장이 일단락되고 약세장이 시작된 게 아니냐는 의심을 하게 된다”고 밝혔다. 김 연구원은 “모건스탠리캐피탈인터내셔널(MSCI) 세계지수는 작년 4월의 고점보다 17.8% 하락했다”며 “강세장에서 나타나는 일시적인 조정으로 보기에는 조정 강도가 너무 강하다”고 지적했다.
그는 특히 코스피에 대해 “최근 시장 흐름을 기존 박스권의 관성으로 해석하면 안 된다”며 “기존 박스권에 순치된 시각으로 보면 1,850대 내외는 매수 권역이지만, 세계 증시 전반이 약세장에 접어들었다면 저점은 더 낮아질 수 있다”고 덧붙였다.
이종우 IBK투자증권 리서치센터장은 “선진 증시의 하락이 시작됐다고 볼 수 있어서 지금 매우 위험한 상황”이라며 “현재로선 코스피 1800선도 안전한 선이라고 장담하기 어려워 보인다”고 말했다. 
김대준 한국투자증권 연구원은 “지금 수준에서는 1,800선에서 등락을 반복하는 모습이 나타날 가능성이 크다”며 “시장의 불확실성이 큰 만큼 하방 압력이 강하게 나타날 것”이라고 말했다. 그는 “다만 지수가 1,800선 이하로 밀려난다는 것은 글로벌 약세장 진입을 의미하는 것인데 옐런 의장의 발언과 3월 FOMC 기대감 등을 감안하면 극단적인 급락세를 전망할 정도로 비관적이지는 않다”고 덧붙였다.
한편 코스닥 시장에 대해선 부정적인 시각이 더욱 지배적이다. 대신증권은 코스닥에 대해서도 급락한 원인으로 밸류에이션(평가가치) 부담을 지목하면서 당분간 부진을 이어갈 것으로 전망했다. 이경민 연구원은 “앞으로 전 세계 금융시장이 안정을 찾고 반등에 나선다 해도 코스닥은 상대적으로 부진할 것”이라며 “다시 강세를 보이기에는 밸류에이션 수준이 아직 부담스럽기 때문”이라고 분석했다.
/park@heraldcorp.com
겨드랑이, 착색된 피부톤 밝게 하려면..
김현주 이미연 냉부 등...215억원에 중국 자본 품으로
[글로벌 인재들의 필수 역량, SKEC 영어글쓰기대회]
 
[주니어 영어 신문의 가장 효율적인 학습 서비스]
[헤럴드경제]
 
[SUPERICH]
 
[REAL FOODS]
 
[헤럴드증권방송]
 
[HOOC]
- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
코스피 1888.30 장 마감,https://n.news.naver.com/mnews/article/003/0007042991?sid=101,2016.02.16.,뉴시스,"【서울=뉴시스】김동민 기자 = 16일 오후 서울 중구 명동 KEB하나은행 딜링룸에서 딜러가 업무를 보고 있다. 
 이날 코스피는 전 거래일보다 26.10포인트(1.40%) 오른 1888.30에 장 마감했으며, 코스닥은 13.58포인트(2.19%) 오른 634.95에 장 마감했다. 달러 대비 원화 환율은 8.5원 오른 1216.6원으로 마감했다. 2016.02.16.
 life@newsis.com 
★ 세상에 이런일이 -  ""남친 왜 체포해""…경찰관 꼬집고 할퀸 20대女 집유 
★ 오늘의 핫 포토 -  ´어벤져스´ 수현, 가슴골 노출 의상 
[사진 영상 제보받습니다]
 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
"‘극도의 불안감’…코스피, 바닥은 어디인가?",https://n.news.naver.com/mnews/article/016/0000991735?sid=101,2016.02.12.,헤럴드경제,"[헤럴드경제= 박영훈 기자] 국내 증시가 역대 최악의 한해를 맞고 있다. 설 연휴가 끝나자 마자, 대내외 악재가 한꺼번에 쏟아지면서 코스피 지수가 연일 하락하는 등 불안 심리가 더욱 가중되고 있다. 지난 11일 3년 9개월래 최대 낙폭을 기록했던 코스피 지수는 12일 장초반에도 추가 하락세를 이어가며, 우려감을 더욱 키우고 있다.
상황이 이처럼 급변하자 “코스피 1850 지지선”에서 이제는 “1800선까지 추가하락을 염두해야 한다”는 경계론이 힘을 얻는 분위기다. 








KDB대우증권은 세계 증시가 순환적인 약세장에 접어들었다고 진단하면서 코스피 역시 박스권에서 이탈해 하락할 수 있다고 예상했다. 김학균 연구원은 “최근 세계 증시 전반에서 나타나는 조정은 강세장에서의 일시적 반락으로 보기에 강도가 너무 강하다”며 “조정 강도로만 보면 2009년 이후 진행된 세계 증시의 강세장이 일단락되고 약세장이 시작된 게 아니냐는 의심을 하게 된다”고 밝혔다. 김 연구원은 “모건스탠리캐피탈인터내셔널(MSCI) 세계지수는 작년 4월의 고점보다 17.8% 하락했다”며 “강세장에서 나타나는 일시적인 조정으로 보기에는 조정 강도가 너무 강하다”고 지적했다.
그는 특히 코스피에 대해 “최근 시장 흐름을 기존 박스권의 관성으로 해석하면 안 된다”며 “기존 박스권에 순치된 시각으로 보면 1,850대 내외는 매수 권역이지만, 세계 증시 전반이 약세장에 접어들었다면 저점은 더 낮아질 수 있다”고 덧붙였다.
이종우 IBK투자증권 리서치센터장은 “선진 증시의 하락이 시작됐다고 볼 수 있어서 지금 매우 위험한 상황”이라며 “현재로선 코스피 1800선도 안전한 선이라고 장담하기 어려워 보인다”고 말했다. 
김대준 한국투자증권 연구원은 “지금 수준에서는 1,800선에서 등락을 반복하는 모습이 나타날 가능성이 크다”며 “시장의 불확실성이 큰 만큼 하방 압력이 강하게 나타날 것”이라고 말했다. 그는 “다만 지수가 1,800선 이하로 밀려난다는 것은 글로벌 약세장 진입을 의미하는 것인데 옐런 의장의 발언과 3월 FOMC 기대감 등을 감안하면 극단적인 급락세를 전망할 정도로 비관적이지는 않다”고 덧붙였다.
한편 코스닥 시장에 대해선 부정적인 시각이 더욱 지배적이다. 대신증권은 코스닥에 대해서도 급락한 원인으로 밸류에이션(평가가치) 부담을 지목하면서 당분간 부진을 이어갈 것으로 전망했다. 이경민 연구원은 “앞으로 전 세계 금융시장이 안정을 찾고 반등에 나선다 해도 코스닥은 상대적으로 부진할 것”이라며 “다시 강세를 보이기에는 밸류에이션 수준이 아직 부담스럽기 때문”이라고 분석했다.
/park@heraldcorp.com
겨드랑이, 착색된 피부톤 밝게 하려면..
김현주 이미연 냉부 등...215억원에 중국 자본 품으로
[글로벌 인재들의 필수 역량, SKEC 영어글쓰기대회]
 
[주니어 영어 신문의 가장 효율적인 학습 서비스]
[헤럴드경제]
 
[SUPERICH]
 
[REAL FOODS]
 
[헤럴드증권방송]
 
[HOOC]
- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
코스피 1888.30 장 마감,https://n.news.naver.com/mnews/article/003/0007042991?sid=101,2016.02.16.,뉴시스,"【서울=뉴시스】김동민 기자 = 16일 오후 서울 중구 명동 KEB하나은행 딜링룸에서 딜러가 업무를 보고 있다. 
 이날 코스피는 전 거래일보다 26.10포인트(1.40%) 오른 1888.30에 장 마감했으며, 코스닥은 13.58포인트(2.19%) 오른 634.95에 장 마감했다. 달러 대비 원화 환율은 8.5원 오른 1216.6원으로 마감했다. 2016.02.16.
 life@newsis.com 
★ 세상에 이런일이 -  ""남친 왜 체포해""…경찰관 꼬집고 할퀸 20대女 집유 
★ 오늘의 핫 포토 -  ´어벤져스´ 수현, 가슴골 노출 의상 
[사진 영상 제보받습니다]
 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
"[마감시황]코스피, 3거래일 만에 반등…1,860선 회복 마감",https://n.news.naver.com/mnews/article/011/0002799583?sid=101,2016.02.15.,서울경제,"지난 주 설 연휴 기간 발생한 대내외 악재에 폭락했던 국내 증시가 1,860선을 회복하며 상승 마감했다.
15일 코스피지수는 전 거래일 대비 26.92포인트(1.47%) 오른 1,862.20에 거래를 마쳤다. 이날 국내 증시의 반등은 지난 주말 국제 유가가 급등하고 간밤 미국 뉴욕증시가 소비지표 호조에 힘입어 상승한데 영향을 받은 것으로 보인다.
특히 춘제 연휴를 마치고 개장한 중국 증시가 장 초반 2% 대 하락세를 연출하면서 불안감을 조성했지만, 이내 안정을 찾아 우려한 만큼의 타격을 미치지 않았다는 해석이다. 투자자별 매매 현황을 보면 이날 코스피 상승은 기관투자가가 이끌었다. 외국인과 개인은 각각 1,348억원, 1,234억원을 팔아치웠지만 기관은 2,308억원을 사들이며 지수를 방어했다. 
업종별로는 증시 호조에 따른 저가 매수세 유입으로 증권(4.90%)과 은행(4.53%) 업종지수가 가장 큰 상승폭을 기록했다. 철강금속(4.11%), 의료정밀(3.52%), 비금속광물(3.41%), 건설업(2.59%) 등이 올랐고 보험(-0.64%)과 전기가스업(-0.27%)만 하락했다. 
시가총액 상위종목들은 혼조세를 보였다. POSCO(005490)가 전 거래일 대비 6.20% 오른 18만8,500원에 거래를 마치며 가장 큰 상승폭을 기록했고 삼성물산(028260)(3.50%), 신한지주(055550)(3.49%), SK텔레콤(017670)(2.61%), 삼성전자(005930)(2.12%), 현대차(005380)(1.82%) 등이 상승 마감했다. 
반면 삼성생명(032830)(-2.27%), 아모레퍼시픽(090430)(-2.16%), 현대모비스(012330)(-1.59%), LG화학(051910)(-0.71), 한국전력(-0.57%) 등은 하락한 채 거래를 마쳤다.
코스닥지수도 전 거래일 대비 12.92포인트(2.12%) 오른 621.37에 거래를 마치며 4거래일 만에 반등했다. 시가총액 상위종목들은 대다수 상승세로 장을 마감했다. GS홈쇼핑이 전 거래일 대비 5.20% 오른 17만8,000원에 거래를 마쳐 가장 큰 상승폭을 기록했고 코미팜(4.61%), 바이로메드(4.15%), 코오롱생명과학(4.06%), 이오테크닉스(3.30%), 컴투스(2.31%) 등도 상승세로 장을 마쳤다.
이날 서울외환시장에서 원·달러 환율은 전 거래일 대비 3원60전 내린 1,208원10전을 기록했다. 
 박민주기자 parkmj@sed.co.kr
 
▶ 돈이 보이는 뉴스 '서울경제 페이스북' ""좋아요 클릭클릭~""
▶ '썸 타는' 특별한 뉴스~ '서울경제썸 페이스북' 바로가기~
[ⓒ 서울경제, 무단 전재 및 재배포 금지]"
글로벌 훈풍 힘입어 코스피-코스닥 동반 상승,https://n.news.naver.com/mnews/article/003/0007047967?sid=101,2016.02.18.,뉴시스,"【서울=뉴시스】임태훈 기자 = 미국 연방준비제도(Fed)의 3월 금리 인상 우려가 줄어든 영향과 국제 유가 급등에 힘입어 코스피 지수가 전 거래일 대비 24.90포인트(1.32%) 오른 1908.84로 , 코스닥 지수가 전 거래일 대비 14.94포인트(2.40%) 오른 638.43으로 장을 마감한 18일 오후 서울 중구 명동 KEB하나은행 딜링룸에서 딜러들이 업무를 보고 있다. 2016.02.18.
 taehoonlim@newsis.com
★ 세상에 이런일이 -  데이트 중 딴 남자 연락…극장서 여친 폭행 
★ 오늘의 핫 포토 -  공룡 몸 속에 마약이… 
[사진 영상 제보받습니다]
 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
"코스피, 소폭 상승 출발…외국인·기관은 '팔자'",https://n.news.naver.com/mnews/article/018/0003477980?sid=101,2016.02.17.,이데일리,"[이데일리 안혜신 기자] 코스피가 소폭 상승 출발했다. 미국 뉴욕증시가 상승이 호재로 작용하고 있다. 다만 사우디아라비아와 러시아가 원유 생산량 동결에 합의했음에도 하락한 국제유가와 전날까지 이틀간 급등한데 따른 부담감 등은 상승폭을 제한하고 있다.
17일 오전 9시12분 현재 코스피지수는 전 거래일 대비 1.02포인트, 0.05% 오른 1889.32에 거래 중이다. 전날 1880선을 회복한 지수는 이날 개장과 함께 1890선을 터치한 뒤 1880선 후반에서 맴돌고 있다.
시장의 최대 관심사는 국제유가다. 전날 일 알리 알 나이미 사우디 석유장관과 알렉산더 노바크 러시아 에너지장관은 카타르 도하에서 만난 뒤 원유 생산량을 1월 수준에서 동결하는데 합의했다. 감산(減産) 합의에는 실패했지만 그동안 유가를 짓눌렀던 ‘치킨 게임’을 중단했다는데서 기대감이 컸다.
하지만 이후 러시아가 다른 생산국이 동참할 때 유효하다는 발언을 내놓으면서 시장은 급속도로 실망하고 있다. 16일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 3월 인도분은 전거래일보다 40센트(1.36%) 떨어진 배럴당 29.04달러로 거래를 마쳤다. 
한국 외환시장에서 원·달러 환율은 전 거래일 대비 3.9원 상승한 1220.5원에 거래를 시작했다. 원·달러 환율은 장중 1220원을 돌파하면서 6년래 최고치를 기록 중이다.
수급주체별로는 외국인과 기관이 동반 매도에 나서며 지수 추가 상승의 발목을 잡고 있다. 외국인은 30억원 매도 우위를 기록 중이며, 기관은 165억원을 순매도 중이다. 금융투자권에서만 188억원의 매물이 나오고 있다. 개인은 홀로 205억원을 사들이고 있다.
프로그램 매매는 차익과 비차익을 합쳐 79억원 매도 우위를 기록 중이다.  
상승 업종이 더 많다. 그동안 부진한 흐름을 보였던 전기가스업이 2.66% 뛰고 있으며, 전기전자(0.74%), 운수장비(0.34%), 유통업(0.31%), 종이목재(0.28%), 음식료품(0.26%) 등도 강세를 보이고 있다.
하락 업종은 철강및금속(1.13%), 건설업(0.75%), 통신업(0.6%), 화학(0.6%), 증권(0.41%), 은행(0.33%) 등이다.
시가총액 상위종목은 엇갈리고 있다. 삼성전자(005930)가 3거래일 연속 강세 흐름을 이어가고 있고, 한국전력(015760)이 장중 5만5100원까지 오르면서 52주 신고가 기록을 경신했다. 또 현대차(005380), 삼성물산(028260), 현대모비스(012330), 삼성생명(032830), SK하이닉스(000660), 네이버(035420) 등도 오름세다.
반면 아모레퍼시픽(090430), LG화학(051910), 기아차(000270), SK텔레콤(017670), 포스코(005490), 삼성화재(000810), KT&G(033780), LG생활건강(051900), SK이노베이션(096770) 등은 약세다.
같은 시간 코스닥지수는 전 거래일 대비 3.11포인트, 0.49% 오른 638.06을 기록 중이다
안혜신 (ahnhye@edaily.co.kr)
▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스 
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀 
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"<게시판> 동부증권, ELS·ELB 4종 판매",https://n.news.naver.com/mnews/article/001/0008201641?sid=101,2016.02.22.,연합뉴스,"▲ 동부증권은 오는 26일까지 코스피200 레버리지 지수를 기초자산으로 하는 주가연계증권(ELS) 1종과 원금의 102.2% 이상을 지급하는 파생결합사채(ELB) 1종 등 4종의 상품을 판매한다고 22일 밝혔다. 
    '동부 해피플러스 주가연계증권(ELS) 제1701회'는 코스피200 레버리지 지수를 기초자산으로 하는 3년 만기 상품으로 4개월 주기의 조기상환평가일과 만기일 가격이 기준가의 88%(4·8·12개월), 84%(16·20·24개월), 77%(28·32개월) 이상이면 원금과 연 6.21%의 수익이 지급된다. 다만, 만기 평가가격이 기준가의 65% 미만 시 하락률에 따라 원금 손실을 볼 수 있다. 
    '동부 세이프 제 271회 파생결합사채(ELB)'는 만기 1년으로 기초자산의 상승뿐 아니라 하락 때도 원금의 102.2% 이상의 수익을 지급하도록 설계된 녹아웃 콜(Knock-Out Call) 상품이다. ☎1588-4200(서울=연합뉴스)
▶ [영상] 갤럭시S7 공개…""예뻐지긴 했네""
▶ [오늘의 핫 화보] '이보다 섹시할 수 있을까'…안드레스 사르다 F/W 패션쇼
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
